HubSpot Link,Account Domain,Ticket ID,Cancellation Request Date,Cancellation Scheduled Date,Cancellation Status,Is client staying with Sierra?,Current Contract Term Fulfilled?,Churn Reason H2,New Provider,Sales Deal Owner,Outstanding Balance in Sierra? (overdue invoices only),Outstanding Balance in Google Ads?,CSM Assigned,Early Termination Fee (if paid),Early Termination Type,Ticket - Distinct count,Ticket Service Level,Pipeline,Site_DB,Account_Type,Site_Type,Site_Start_Date,Site_End_Date,Length of Service,Total_Leads,Active_Site_Users,Cancellation Reason Details,Leave any other comments here that you want to bring to our attention. ,Row Number,SiteID in HubSpot,SiteID in CAA,Company ID,OldID,Lifecycle Stage,Delayed Billing,ICP?,"What was your biggest goal with using Sierra, and where did we fall short?",Site_Status
https://app.hubspot.com/contacts/21458556/ticket/1726850742,housesforsaleinwilmington.com,1726850742,,2023-07-01,Cancelled Final,,Yes,,,Josh Wald,,,,,,15,Low Touch,Billing,7,Full Account,Pro Site,2023-01-19,2023-07-06,0.4465753424657534,342,1,,,821,,7-4672,10580592194,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1783150721,homelifebirmingham.com,1783150721,,2023-07-27,Cancelled Final,,Yes,,,Rick Dierbeck,,,,,,16,Low Touch,Billing,8,Full Account,Pro Site,2023-01-12,2023-07-27,0.536986301369863,328,5,,,874,,8-4654,10585910317,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2386889343,goidahonow.com,2386889343,2024-02-14,2024-04-12,Cancelled Final,,Yes,,Cinc,Tasha Stevens,6.0,,Blair Ackiss,,,10,Low Touch,Billing,3,Full Account,Ace Site,2023-03-30,2024-04-12,1.0383561643835617,5542,10,,,1318,3-4862,3-4862,10600459426,1,Customer,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2036902510,jasoberoigroup.ca,2036902510,,2023-11-08,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,15,Low Touch,Billing,11,Full Account,Pro Site,2023-01-26,2023-11-08,0.7835616438356164,1064,4,,,1080,,11-4689,10616984744,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1722160140,myemeraldcoasthome.com,1722160140,,2023-07-27,Cancelled Final,,No,,,Tasha Stevens,,,,1000.0,Reduced / Negotiated Fee,20,Low Touch,Billing,2,Full Account,Pro Site,2023-01-17,2023-07-27,0.5232876712328767,3494,3,,,814,,2-4666,10637302532,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/3083175595,mottomortgage.com,3083175595,2024-08-09,2024-08-15,Cancelled Final,,Yes,No Reason Provided,Follow Up Boss (FUB),Ryan Anderson,,,Blair Ackiss,,,14,Low Touch,Billing,3,CRM Only,CRM Only,2023-01-12,2024-08-15,1.5917808219178082,42507,8,"Client requested immediate cancellation on 8/12/24.  Billing date is 8/13/24.  At this time, client has provided no feedback other than they have moved to FUB.",,1755,3-4651,3-4651,10673395476,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2231126562,jupiterbeachrealtyfl.com,2231126562,2024-01-05,2024-02-06,Cancelled Final,,Yes,,Real Geeks,Tasha Stevens,,,,,,31,Low Touch,Billing,2,Full Account,Pro Site,2023-01-17,2024-02-19,1.0547945205479452,596,3,,,1242,,2-4668,10736756048,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2257600298,amazingcalgary.com,2257600298,2024-01-12,2024-02-13,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,35,Low Touch,Billing,11,Full Account,Pro Site,2023-01-30,2024-02-13,1.0383561643835617,487,1,,,1275,,11-4700,10738191131,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2505620590,patt-handlon-re.com,2505620590,2024-02-20,,Client Retained/Changed Mind,,Yes,,Ylopo,Josh Wald,,,Melinie Weaver,,,26,Low Touch,Billing,11,Full Account,Pro Site,2023-01-19,,,5424,1,,"Please understand I am very happy with Sierra, but I am migrating to Ylopo.  The main driver is FUB is my current CRM, versus using the Sierra CRM.  We have a business with several full FUB integrations.  Therefore, I will have one CRM after this move that captures all prospect/client interactions.",1356,11-4671,11-4671,10761460299,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/1764608805,texaslifestylehomesrealty.com,1764608805,,2023-08-17,Cancelled Final,,No,,,James Finnerty,,,,,At No Further Penalty,13,Low Touch,Billing,9,Full Account,Pro Site,2023-02-27,2023-08-17,0.4684931506849315,2284,1,,,854,,9-4764,10787980868,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2528595753,jenknowshouston.com,2528595753,2024-04-09,2024-04-15,Cancelled Final,,No,,,Ryan Anderson,1233.15,54.72,,,Past Due Billing / Forced Cancellations,31,Core,Billing,9,Full Account,Pro Site,2023-12-26,2024-04-16,0.3041095890410959,9450,4,,,1429,,9-5379,10851554185,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2942505858,fortmillhousehunt.com,2942505858,,,Cancellation Scheduled/in Progress,,Yes,Past-Due/Collections Candidate,,Josh Wald,,,Melinie Weaver,,,27,Low Touch,Billing,7,Full Account,Pro Site,2023-01-19,2024-08-19,,361,1,,,1682,7-4673,7-4673,10853693844,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/3091290546,fortmillhousehunt.com,3091290546,2024-08-12,2024-08-19,Cancelled Final,,Yes,Past-Due/Collections Candidate,,Josh Wald,399.95,,Melinie Weaver,,,27,Low Touch,Billing,7,Full Account,Pro Site,2023-01-19,2024-08-19,1.5835616438356164,361,1,Client was reactivated after a 5 month site pause and did not pay any new invoices.,,1759,7-4673,7-4673,10853693844,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2913112432,fortmillhousehunt.com,2913112432,2024-07-03,2024-07-10,Client Retained/Changed Mind,,Yes,,,Josh Wald,,,Melinie Weaver,,,27,Low Touch,Billing,7,Full Account,Pro Site,2023-01-19,2024-08-19,1.473972602739726,361,1,The client was on 5-month site pause. Was not ready to reactivate. ,,1670,7-4673,7-4673,10853693844,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2686803613,fortmillhousehunt.com,2686803613,2024-05-03,2024-05-09,Client Retained/Changed Mind,,,,,Josh Wald,,,Melinie Weaver,,,27,Low Touch,Billing,7,Full Account,Pro Site,2023-01-19,2024-08-19,1.3041095890410959,361,1,,,1526,7-4673,7-4673,10853693844,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1614037343,ryoamimoto.com,1614037343,,2023-06-07,Cancelled Final,,Yes,,,Josh Wald,,,,,,14,Low Touch,Billing,4,Full Account,Pro Site,2023-01-23,2023-06-08,0.3698630136986301,88,1,,,639,,4-4680,10854123094,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1621450106,shaysellsatlanta.com,1621450106,,2023-05-28,Cancelled Final,,Yes,,Luxury Presence,Tasha Stevens,,,,,,35,Core,Billing,13,Full Account,Pro Site,2023-01-26,2023-05-30,0.33424657534246577,190,1,,,644,,13-4691,10864869479,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1369983306,waypointidaho.com,1369983306,,2023-02-03,Cancelled Final,Yes - only cancelling child site,Yes,,,,,,Ryan Anderson,,,3,Low Touch,Billing,3,Full Account,Pro Site,2020-06-24,,2.6136986301369864,1283,8,,,272,3-2242,3-2242,10869159554,1,Customer,,Yes,,Active
https://app.hubspot.com/contacts/21458556/ticket/3151399713,sell4max.com,3151399713,2024-08-23,2024-09-16,Cancelled Final,,Yes,Price is too high,,James Finnerty,,,Melinie Weaver,,,21,Low Touch,Billing,7,Full Account,Ace Site,2023-02-02,2024-09-16,1.621917808219178,461,5,,,1783,7-4711,7-4711,10880675433,1,Lost Customer,,No,Too expensive unless you have enough agents to cover the cost.  But it is a great product.,Delete
https://app.hubspot.com/contacts/21458556/ticket/1606440009,navarrocountyhomes.com,1606440009,,2023-07-03,Cancelled Final,,Yes,,,Josh Wald,,,,,,12,Low Touch,Billing,9,Full Account,Pro Site,2023-03-21,2023-07-03,0.28493150684931506,2490,2,,,631,,9-4835,10896272719,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2312411511,roxsandra.com,2312411511,2024-01-30,2024-02-12,Cancelled Final,,Yes,,,James Finnerty,,,,,,37,Low Touch,Billing,14,Full Account,Pro Site,2023-01-31,2024-02-12,1.0328767123287672,130,1,,,1313,,14-4702,10914349105,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2048746903,myluxuryhomesouthflorida.com,2048746903,,2023-12-07,Cancelled Final,,No,,Luxury Presence; Follow Up Boss (FUB),James Finnerty,,,,,At No Further Penalty,29,Low Touch,Billing,2,Full Account,Pro Site,2023-02-15,2023-12-07,0.8082191780821918,5,3,,,1089,,2-4740,10927033255,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2377583978,cityofdenverhomes.com,2377583978,2024-02-20,2024-04-12,Cancelled Final,,Yes,,Brivity,Ryan Anderson,,,,,,56,High Touch,Billing,3,Full Account,Ace Site,2023-03-03,2024-04-12,1.1123287671232878,8377,12,,,1346,,3-4786,10950519692,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1554620478,305realtypro.com,1554620478,,2023-06-23,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,29,Core,Billing,2,Full Account,Pro Site,2023-01-30,2024-06-07,0.39452054794520547,281,1,,,537,2-4698,2-4698,10956835334,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2514902312,305realtypro.com,2514902312,2024-04-26,2024-06-07,Cancelled Final,,Yes,,,Charles Moreno,,,,,,29,Core,Billing,2,Full Account,Pro Site,2023-01-30,2024-06-07,1.3534246575342466,281,1,Client is moving out of the country.,,1422,2-4698,2-4698,10956835334,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1865789709,parkcitybrokers.net,1865789709,,2023-09-22,Cancelled Final,,Yes,,,Josh Wald,,,,,,21,Low Touch,Billing,3,Full Account,Pro Site,2023-02-06,2023-09-22,0.6246575342465753,1675,4,,,931,,3-4721,10966484105,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2320643933,gatewayrealtyhomes.com,2320643933,2024-02-01,2024-02-20,Cancelled Final,,Yes,,,Josh Wald,,,,,,18,Low Touch,Billing,7,Full Account,Pro Site,2023-02-28,2024-02-20,0.9780821917808219,29,3,,,1321,,7-4771,11017390605,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/3166555516,firstcoastcollective.com,3166555516,2024-08-26,2024-09-27,Cancellation Scheduled/in Progress,,Yes,My brokerage provided me a solution,,Josh Wald,,,Blair Ackiss,,,38,Low Touch,Billing,2,Full Account,Pro Site,2023-02-10,,1.63013698630137,2178,2,,,1789,2-4728,2-4728,11024652113,1,Customer,,No,"Great but too expensive 
Broker offers a free platform",Active
https://app.hubspot.com/contacts/21458556/ticket/3044247631,yellowknife-realestate.com,3044247631,2024-07-30,,Client Retained/Changed Mind,,,Price is too high,,,,,Melinie Weaver,,,20,,Billing,11,Full Account,Pro Site,2023-01-27,,,434,2,,,1724,11-4692,11-4692,11032512066,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/2874977974,dominion.realestate,2874977974,2024-04-03,2024-07-23,Cancelled Final,,Yes,My business is restructuring or I’m leaving the industry,Other,Josh Wald,,,Ryan Anderson,,,10,Low Touch,Billing,15,Full Account,Pro Site,2023-03-02,2024-07-23,1.3945205479452054,381,2,"We are switching to Carrot, no longer need a CRM and are moving toward doing more flips. The cost of Sierra is too high for what we need. ","We are switching to Carrot, no longer need a CRM and are moving toward doing more flips. The cost of Sierra is too high for what we need,. Thank you",1450,15-4778,15-4778,11046445968,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1571726456,carolinahomesnow.com,1571726456,,2023-06-01,Cancelled Final,,No,,,Ryan Anderson,799.9,,,,Past Due Billing / Forced Cancellations,11,Low Touch,Billing,7,Full Account,Pro Site,2023-01-31,2023-06-01,0.3315068493150685,8,1,,,554,,7-4706,11187795363,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1625627274,parksiderealtyky.com,1625627274,,2023-05-17,Cancelled Final,,No,,,Josh Wald,,,,,At No Further Penalty,8,Low Touch,Billing,1,Full Account,Pro Site,2023-02-23,2023-05-18,0.2273972602739726,121,5,,,654,,1-4759,11194120997,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2212783418,ryancuretonrealty.com,2212783418,2023-12-28,2024-02-16,Cancelled Final,,Yes,,,Josh Wald,,,,,,13,Low Touch,Billing,12,Full Account,Pro Site,2023-01-27,2024-02-16,1.0547945205479452,340,1,,,1225,,12-4695,11202760964,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1546907952,countonresults.com,1546907952,,,Client Retained/Changed Mind,,,,,,,,Blair Ackiss,,,17,Core,Billing,3,Full Account,Pro Site,2023-02-14,,,3847,5,,,528,3-4736,3-4736,11268350733,1,Customer,No,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/2002343525,calihometrader.com,2002343525,2023-10-17,2024-02-19,Cancelled Final,,Yes,,,James Finnerty,,,,,,11,Low Touch,Billing,4,Full Account,Pro Site,2023-02-02,2024-02-19,1.0465753424657533,385,4,,,1051,,4-4712,11414223146,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1407349052,themccarthygrp.com,1407349052,,,Client Retained/Changed Mind,,,,,,,,Blair Ackiss,,,53,Low Touch,Billing,,,,,,,,,,,338,15-4745,,11466563909,1,Customer,,No,,
https://app.hubspot.com/contacts/21458556/ticket/2017874767,theshinogroup.com,2017874767,,2023-11-03,Cancelled Final,,No,,,James Finnerty,,,,,At No Further Penalty,34,Low Touch,Billing,3,Full Account,Pro Site,2023-02-21,2023-11-07,0.6986301369863014,262,4,,,1062,,3-4753,11469869876,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1925949748,pasinettigroupnw.com,1925949748,2023-09-25,2024-03-07,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,15,High Touch,Billing,4,Full Account,Pro Site,2023-02-22,2024-03-07,1.0383561643835617,378,2,,,999,,4-4754,11473528720,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1581081361,santosregroup.com,1581081361,,2023-05-20,Cancelled Final,,No,,,Josh Wald,,,Melinie Weaver,,At No Further Penalty,27,Low Touch,Billing,2,Full Account,Ace Site,2023-03-16,,0.1780821917808219,145,3,,,572,2-4823,2-4823,11579245600,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/1614825295,jinhasthebuyers.com,1614825295,,2023-05-28,Cancelled Final,,No,,,Ryan Anderson,,,,,At No Further Penalty,9,Low Touch,Billing,3,Full Account,Pro Site,2023-03-08,2023-05-30,0.2219178082191781,1,1,,,640,,3-4806,11733683586,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2537972371,trgsellsusa.com,2537972371,2024-03-29,2024-04-05,Cancelled Final,,Yes,,Ylopo,Ryan Anderson,,,,,,19,Low Touch,Billing,7,IDX Only,Pro Site,2023-02-15,2024-04-05,1.1369863013698631,14220,43,,,1437,,7-4739,12006024606,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1547541036,davidhuffman.com,1547541036,,2023-06-13,Cancelled Final,,No,,,Josh Wald,1009.9,,,,Past Due Billing / Forced Cancellations,26,Low Touch,Billing,2,Full Account,Ace Site,2023-03-08,2023-06-13,0.26575342465753427,13,3,,,591,,2-4803,12046813982,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/3257194344,blockmesaacquisitions.com,3257194344,2024-09-06,2024-09-09,Cancelled Final,,Yes,Price is too high,,Ryan Anderson,,,Blair Ackiss,,,19,Low Touch,Billing,16,CRM Only,CRM Only,2023-02-21,2024-09-09,1.5506849315068494,1952,5,,,1818,16-4751,16-4751,12128504599,1,Lost Customer,,No,We transferred to a new CRM and we got to use it on a free trial basis but fully working for us.,Delete
https://app.hubspot.com/contacts/21458556/ticket/2001499808,shannonmiles.com,2001499808,,2023-11-15,Cancelled Final,,Yes,,,Josh Wald,,,,,,34,Low Touch,Billing,9,Full Account,Pro Site,2023-02-27,2023-11-15,0.7150684931506849,0,2,,,1050,,9-4768,12290955291,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2273220104,utahhomes4u.com,2273220104,2024-01-18,2024-03-20,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,15,Low Touch,Billing,3,Full Account,Pro Site,2023-03-02,2024-03-20,1.0520547945205478,13,1,,,1280,,3-4780,12348538909,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2126727963,johndiazgroup.com,2126727963,2023-12-01,2024-03-04,Cancelled Final,,Yes,,KwCommand,Tasha Stevens,,,,,,26,Low Touch,Billing,2,Full Account,Pro Site,2023-02-13,2024-03-04,1.0547945205479452,16929,5,,,1176,,2-4732,13070971684,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1498993946,agent4thepeople.com,1498993946,,2023-04-05,Cancelled Final,,No,,,Ryan Anderson,,,,,At No Further Penalty,13,Low Touch,Billing,10,Full Account,Pro Site,2023-02-14,2023-04-05,0.136986301369863,2920,5,,,459,,10-4733,13135597381,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2253438599,homesbymkteam.com,2253438599,2024-01-11,2024-03-11,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,17,Low Touch,Billing,8,Full Account,Pro Site,2023-02-24,2024-03-11,1.0438356164383562,66,2,,,1271,,8-4763,13168178050,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1648919597,lamicaproperties.com,1648919597,,2023-06-04,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,15,Low Touch,Billing,8,Full Account,Pro Site,2023-02-15,2023-06-04,0.29863013698630136,671,12,,,692,,8-4741,13326984102,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2599083888,elizabethlanerealestate.com,2599083888,2024-02-23,2024-04-12,Cancelled Final,,Yes,,Follow Up Boss (FUB),Ryan Anderson,,,,,,31,Low Touch,Billing,10,Full Account,Pro Site,2023-03-21,2024-04-12,1.063013698630137,3881,3,,,1333,,10-4834,13589632117,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2254477353,brooksandbanks.ca,2254477353,2024-01-11,2024-01-18,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,16,Low Touch,Billing,11,Full Account,Pro Site,2023-03-02,2024-01-18,0.8821917808219178,1166,3,,,1273,,11-4781,14747473479,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2394920765,nkreteam.com,2394920765,2024-01-11,2024-03-21,Cancelled Final,,Yes,,,James Finnerty,,,,,,11,Low Touch,Billing,6,Full Account,Pro Site,2023-03-06,2024-03-21,1.0438356164383562,531,1,,,1265,,6-4795,14750656581,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2078800950,maxlomas.com,2078800950,2023-11-14,2024-01-17,Cancelled Final,,No,,,James Finnerty,,,,499.95,Reduced / Negotiated Fee,28,Low Touch,Billing,6,Full Account,Ace Site,2023-02-27,2024-01-17,0.8876712328767123,18,3,,,1125,,6-4765,14756448256,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1596856376,johnstanaland.com,1596856376,,2023-05-19,Cancelled Final,,No,,,Josh Wald,,,,,At No Further Penalty,10,Low Touch,Billing,4,Full Account,Pro Site,2023-02-22,2023-05-19,0.2356164383561644,0,2,,,611,,4-4756,14761676071,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2775306292,hometuinvest.com,2775306292,2024-05-29,2024-05-29,Cancelled Final,,No,,Other,Ryan Anderson,,,,,At No Further Penalty,7,Low Touch,Billing,11,Full Account,Pro Site,2023-04-04,2024-05-29,1.1534246575342466,1,5,"The client's billing had been on hold, waiting for site launch while customer work was done. The client launched the site but not with us.",,1586,11-4879,11-4879,14765031038,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2230780856,themeltonteam386.com,2230780856,2024-01-03,,Client Retained/Changed Mind,,,,,,,,Melinie Weaver,,,11,Core,Billing,2,Full Account,Pro Site,2023-06-27,,,125,2,,,1245,2-5054,2-5054,14771319152,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/3384731155,themeltonteam386.com,3384731155,2024-07-02,2024-09-30,Cancellation Scheduled/in Progress,,Yes,Price is too high,,Ryan Anderson,,,Melinie Weaver,,,11,Core,Billing,2,Full Account,Pro Site,2023-06-27,,1.263013698630137,125,2,,,1665,2-5054,2-5054,14771319152,1,Customer,,No,"It was to drive more leads to us, but not was expensive and not producing anything for us unless we paid a lot for SEO which is even more expensive.",Active
https://app.hubspot.com/contacts/21458556/ticket/2413602635,conciergerealtygroupinc.com,2413602635,2024-02-23,2024-04-11,Cancelled Final,,No,,Other,Tasha Stevens,,,,,At No Further Penalty,27,Core,Billing,11,Full Account,Ace Site,2023-10-11,2024-04-11,0.5013698630136987,8,1,,Our experience has been excellent with Sierra. All staff are very knowledgeable and provided exceptional client service.,1362,11-5242,11-5242,14792773454,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1599743137,sellingsteelcitypa.com,1599743137,,2023-06-11,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,16,Low Touch,Billing,6,Full Account,Ace Site,2023-02-28,2023-06-11,0.2821917808219178,13455,7,,,617,,6-4769,14798484261,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1704686436,buynorcalhomes.com,1704686436,,2023-07-13,Cancelled Final,,No,,,James Finnerty,,,,,At No Further Penalty,9,Low Touch,Billing,4,Full Account,Pro Site,2023-05-01,2023-07-13,0.2,8,1,,,781,,4-4936,14811123994,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2837436438,searchfloridahomes.com,2837436438,2024-06-14,2024-07-19,Client Retained/Changed Mind,,Yes,,,,,,Blair Ackiss,,,22,Low Touch,Billing,2,Full Account,Pro Site,2023-02-24,,1.4,3448,4,,,1622,2-4762,2-4762,14811388454,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/1671598142,vancouverhouseforsale.ca,1671598142,,2023-08-15,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,9,Low Touch,Billing,11,Full Account,Pro Site,2023-03-30,2023-08-15,0.3780821917808219,229,1,,,717,,11-4865,14855607460,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1526067264,danielmedina.ca,1526067264,,,Client Retained/Changed Mind,,,,,,,,Melinie Weaver,,,39,Low Touch,Billing,11,Full Account,Pro Site,2023-03-06,,,2551,1,,,501,11-5201,11-4799,14879729264,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/2328217382,joshdevanerealestate.com,2328217382,2024-02-02,2024-03-25,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,25,Low Touch,Billing,4,Full Account,Pro Site,2023-03-07,2024-03-25,1.0520547945205478,2722,1,,,1329,,4-4802,14886141311,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2804379813,truhomeaustin.com,2804379813,2024-06-05,2024-06-20,Cancelled Final,,Yes,,Lofty (formerly Chime),Tasha Stevens,,,Blair Ackiss,,,20,Low Touch,Billing,9,Full Account,Pro Site,2023-03-07,2024-06-20,1.2904109589041095,184,4,we would like to cancel our website as we are not utilizing it the way we thought,,1604,9-4801,9-4801,14913501775,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1641867128,fraservalleypropertypros.ca,1641867128,,2023-06-10,Cancelled Final,,No,,,James Finnerty,,,,,At No Further Penalty,9,Low Touch,Billing,11,CRM Only,CRM Only,2023-05-09,2023-06-20,0.08767123287671233,2471,5,,,679,,11-4960,14914500356,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2529494141,saundersteamaz.com,2529494141,2024-03-26,2024-04-04,Cancelled Final,,Yes,,Other,Ryan Anderson,,,,,,20,Low Touch,Billing,3,Full Account,Pro Site,2023-03-22,2024-04-04,1.0383561643835617,1236,1,,,1432,,3-4836,14923730717,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2249151295,bstoneholdings.com,2249151295,2024-02-06,2024-02-05,Cancelled Final,Yes - client is keeping separate Sierra site(s) active,Yes,,,Ryan Anderson,,,,,,13,Low Touch,Billing,3,CRM Only,CRM Only,2023-03-03,2024-02-05,0.9287671232876712,18116,3,,,1259,,3-4791,14930545754,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2227023164,nhwaterfrontandmountainhomes.com,2227023164,2024-01-05,2024-01-03,Cancelled Final,,No,,Real Geeks,James Finnerty,,,,,At No Further Penalty,15,Low Touch,Billing,15,Full Account,Pro Site,2023-03-15,2024-01-03,0.8054794520547945,7,1,,,1237,,15-4817,14930550846,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2600100123,andyadell.com,2600100123,2024-04-12,2024-04-22,Cancelled Final,,Yes,,,James Finnerty,,,,,,39,Low Touch,Billing,6,Full Account,Ace Site,2023-03-03,2024-04-22,1.1397260273972603,375,2,,My biggest issue was that I signed on only wanting seller leads.  So I was told no problem and sold the seller lead platform.  The landing page never brought in one lead.  Yes I did cut off paying towards those leads after a couple months as I was told to give it time but it was clear that it wasn't working. It was being clicked on but no one ever went all the way to the end and I couldn't get partial leads.  So for me I was sold something that I didn't want.  The website itself on the consumer end looked great and I was pleased with it.  On the backend it was a bit complicated but workable.  I did have to hire outside help with it for both back end stuff and lead automation which I wasn't thrilled about but wasn't the end of the world.  Buyer leads came in fine but because of the area I wanted to focus on was also close to trenton I was getting less than desirable leads with no way to get them out it seemed.,1476,6-4788,6-4788,14931824667,1,Lost Customer,No,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1519201801,searchhomesonline.ca,1519201801,,2023-04-03,Cancelled Final,,No,,,Tasha Stevens,,,,,At No Further Penalty,5,Low Touch,Billing,11,Full Account,Pro Site,2023-03-22,2023-04-03,0.03287671232876712,0,1,,,489,,11-4837,14938020446,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1477787829,garysmytherealestate.com,1477787829,,2023-03-03,Cancelled Final,Yes - only cancelling child site,No,,,Mia Newton,,,,,At No Further Penalty,2,,Billing,7,Full Account,Pro Site,2021-12-02,2023-03-03,1.2493150684931507,3,0,,,424,,7-3678,14940102523,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/3078099122,frontlinehomegroup.com,3078099122,2024-08-06,2024-08-13,Cancelled Final,,Yes,My brokerage provided me a solution,Other,James Finnerty,,,Ryan Anderson,,,14,Low Touch,Billing,2,Full Account,Pro Site,2023-04-03,2024-08-13,1.3643835616438356,2368,3,"""Sierra was great and had many features. It's just too pricy compared to other options.""","My brokerage provided me a solution
",1752,2-4872,2-4872,14942263387,1,Lost Customer,,No,Sierra was great and had many features ...is just to pricy compare to other options.,Delete
https://app.hubspot.com/contacts/21458556/ticket/3035243657,801realtors.com,3035243657,2024-07-26,2024-08-19,Cancelled Final,,No,Price is too high,Follow Up Boss (FUB); KwCommand,Tasha Stevens,,,Ryan Anderson,,At No Further Penalty,22,Growth,Billing,3,Full Account,Pro Site,2023-04-05,2024-08-19,1.3753424657534246,1388,2,,,1719,3-4885,3-4885,14942387632,1,Lost Customer,,No,"I found other solutions , My broker offers one for free and I am going back to fub for now. Sierra isn't user friendly. Its complcated. I am also simpliying my real estate and not interested in growing a team. At this point sierras platform is a time suck for me.",Delete
